,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
476,O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,x1594_0A,x2021_0A,0.6760429835651075,0.6990510083036774,x1594_0A-x2021_0A_254-I,x2021_0A,QIEGCWCPLPJYEE-UHFFFAOYSA-N
