,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
152,O=P(CN1CCCCC1)(N1CCCCC1)N1CCCCC1,x1083_0A,x1071_0A,0.6313006114691786,0.6996975370877142,x1083_0A-x1071_0A_405-P,x1071_0A,BOGAITJEAVYFDD-UHFFFAOYSA-N
