,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
353,Cc1cc(NC(=O)NCC(C)CN2CCCCC2)no1,x1052_1A,x1083_0A,1.0,0.6070025008931761,x1052_1A-x1083_0A_288-P,x1052_1A,AYRGORPGLUAOSQ-NSHDSACASA-N
