,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
163,O=C(Nc1cccnc1)N(Cc1ccc2c(c1)OCO2)C1CCCC1,x1140_0A,x2099_0A,0.7312644862219934,0.7695195195195195,x1140_0A-x2099_0A_275-P,x2099_0A,JCQQZEPALOSOET-UHFFFAOYSA-N
