,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
555,COc1cc(CS(=O)(=O)NCC(=O)N2CCCC2)sn1,x1071_0A,x1083_0A,0.6793108659513375,0.8018613029120384,x1071_0A-x1083_0A_493-I,x1083_0A,HTRDPKIUTSTLOG-UHFFFAOYSA-N
