,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
308,O=C(NCc1ccc2c(c1)OCO2)c1ccc(-c2cccnc2)cc1,x1140_0A,x2099_0A,0.7231802027115967,0.7673210892970235,x1140_0A-x2099_0A_428-P,x2099_0A,IDVTWEBASGQVPA-UHFFFAOYSA-N
