,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
712,COC(=O)NCC(=O)N1CCC(CCNC(=O)C2CCC2)CC1,x1071_0A,x1083_0A,0.6301610541727672,0.7419449326303457,x1071_0A-x1083_0A_309-0-R,x1083_0A,KFLXJJZGFMSTLG-UHFFFAOYSA-N
