,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
143,CCNCC1CC(NC(=O)CCC2CCCC2)C1,x1020_0A,x0130_0A,0.6401384083044983,0.7533312182741116,x1020_0A-x0130_0A_172-P,x0130_0A,BAPXESQQLHIRDF-HDJSIYSDSA-N
