,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
178,CCNC(=O)c1ccc(N2CCC(N3CCCCC3)C2)nc1,x1498_0A,x1083_0A,0.8872192099147947,0.6914375490966221,x1498_0A-x1083_0A_220-P,x1498_0A,DPGAOCGZZRUBLW-HNNXBMFYSA-N
