,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
488,CS(=O)(=O)NCC(=O)N1CCCCC1CNC(=O)c1cccnc1,x1071_0A,x1498_0A,0.587741645436835,0.7985050890585241,x1071_0A-x1498_0A_173-I,x1498_0A,XQRRKKIVLMUHDS-CYBMUJFWSA-N
