,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
567,O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,x1594_0A,x2021_0A,0.7441353887399463,0.6961483594864479,x1594_0A-x2021_0A_315-I,x1594_0A,WLNZWJDSBDJAEI-UHFFFAOYSA-N
