,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
137,O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2cc(C(F)(F)F)ccn12,x1594_0A,x2021_0A,0.688026981450253,0.7299977205379531,x1594_0A-x2021_0A_143-P,x2021_0A,MRIUEFFOUHUMSR-UHFFFAOYSA-N
