,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
184,CCC(=O)NCC1CCCN(C(=O)CCN2CCCCC2)C1,x1083_0A,x1071_0A,0.5766808510638298,0.8112517948048558,x1083_0A-x1071_0A_489-P,x1071_0A,SLQPNZDSQKMHFW-HNNXBMFYSA-N
