,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
12,O=C(NCc1ccc2c(c1)OCO2)c1ccc2nncn2c1,x1594_0A,x1140_0A,0.7543323139653415,0.6239276960784313,x1594_0A-x1140_0A_42-P,x1594_0A,XHSIMOHWNYENKT-UHFFFAOYSA-N
