,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
118,O=C(NC1CCN(c2nnc3ccccn23)CC1)c1ccc2c(c1)OCO2,x1594_0A,x1919_0A,0.7799305957200694,0.7075989261118244,x1594_0A-x1919_0A_149-P,x1594_0A,LFRZVMOCNKSPIM-UHFFFAOYSA-N
