,smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
645,O=C(CSc1nnc2ccccn12)N(Cc1cccs1)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.7461437908496732,0.7377846790890269,x1594_0A-x1919_0A_442-I,x1594_0A,AWPWQJREQZSABS-UHFFFAOYSA-N
